MatchId,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Win
EUW1_7266803293,"['champion_126', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_32', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_85', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_202', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_420', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_234', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_238', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_112', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_143', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803292,"['champion_18', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_412', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_141', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_126', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_497', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_127', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_43', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_235', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_876', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_76', '', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803291,"['champion_41', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_5', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_136', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_523', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_117', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_30', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_112', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_45', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803290,"['champion_122', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_141', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_517', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_523', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_40', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_910', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_42', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_223', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803288,"['champion_83', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_8', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_360', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_223', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_876', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_526', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803286,"['champion_54', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_59', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_44', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_106', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_45', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803283,"['champion_154', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_11', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_112', 'MIDDLE', 'tier_GOLD', 'rank_II', 'mastery_0']","['champion_42', 'BOTTOM', 'tier_PLATINUM', 'rank_III', 'mastery_6']","['champion_44', 'UTILITY', 'tier_PLATINUM', 'rank_IV', 'mastery_3']","['champion_83', 'TOP', 'tier_PLATINUM', 'rank_I', 'mastery_2']","['champion_234', 'JUNGLE', 'tier_PLATINUM', 'rank_III', 'mastery_5']","['champion_3', 'MIDDLE', 'tier_GOLD', 'rank_III', 'mastery_103']","['champion_901', 'BOTTOM', 'tier_PLATINUM', 'rank_II', 'mastery_14']","['champion_267', 'UTILITY', 'tier_GOLD', 'rank_III', 'mastery_12']",0
EUW1_7266803282,"['champion_51', '', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_7', '', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_19', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_221', '', 'tier_IRON', 'rank_IV', 'mastery_1']","['champion_99', '', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_74', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_17', '', 'tier_IRON', 'rank_I', 'mastery_3']","['champion_13', '', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_897', '', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_131', '', 'UNRANKED', 'UNRANKED', 'mastery_3']",0
EUW1_7266803281,"['champion_54', 'TOP', 'tier_GOLD', 'rank_II', 'mastery_12']","['champion_79', 'JUNGLE', 'tier_GOLD', 'rank_I', 'mastery_5']","['champion_910', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_8']","['champion_51', 'BOTTOM', 'tier_EMERALD', 'rank_IV', 'mastery_199']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_11']","['champion_150', 'TOP', 'tier_EMERALD', 'rank_I', 'mastery_9']","['champion_25', 'JUNGLE', 'tier_EMERALD', 'rank_I', 'mastery_7']","['champion_517', 'MIDDLE', 'tier_DIAMOND', 'rank_III', 'mastery_10']","['champion_110', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_12']","['champion_101', 'UTILITY', 'tier_DIAMOND', 'rank_I', 'mastery_36']",0
EUW1_7266803277,"['champion_516', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_238', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_799', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_777', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_901', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_17', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_35']",0
EUW1_7266803276,"['champion_86', 'TOP', 'tier_EMERALD', 'rank_IV', 'mastery_10']","['champion_141', 'JUNGLE', 'tier_EMERALD', 'rank_III', 'mastery_4']","['champion_84', 'MIDDLE', 'tier_PLATINUM', 'rank_II', 'mastery_2']","['champion_96', 'BOTTOM', 'tier_EMERALD', 'rank_II', 'mastery_22']","['champion_267', 'UTILITY', 'tier_EMERALD', 'rank_I', 'mastery_23']","['champion_799', 'TOP', 'tier_PLATINUM', 'rank_II', 'mastery_9']","['champion_32', 'JUNGLE', 'tier_EMERALD', 'rank_II', 'mastery_19']","['champion_136', 'MIDDLE', 'tier_EMERALD', 'rank_II', 'mastery_66']","['champion_21', 'BOTTOM', 'tier_EMERALD', 'rank_III', 'mastery_14']","['champion_99', 'UTILITY', 'tier_EMERALD', 'rank_I', 'mastery_10']",0
EUW1_7266803275,"['champion_799', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_9']","['champion_141', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_34']","['champion_246', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_7']","['champion_81', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_901', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_234', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_99', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_101', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803274,"['champion_875', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_893', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_236', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_267', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_6', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_56', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_432', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803273,"['champion_41', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_62', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_38', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_901', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_89', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_154', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_136', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803272,"['champion_223', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_876', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_90', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_901', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_117', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_86', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_141', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_245', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_44', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803269,"['champion_33', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_150', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_201', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_30', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_13', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_412', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_202', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_6', '', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803268,"['champion_58', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_32', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_910', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_145', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_147', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_86', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_154', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_10', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_202', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803265,"['champion_6', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_141', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_101', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_429', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_57', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_48', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_245', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_39', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803262,"['champion_41', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_60', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_126', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_15', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_80', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_122', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_36', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_161', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_25', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803261,"['champion_110', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_234', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_86', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_112', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_8']","['champion_50', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_19']","['champion_10', 'TOP', 'tier_SILVER', 'rank_III', 'mastery_4']","['champion_82', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_2']","['champion_901', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_360', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_25', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_7']",0
EUW1_7266803259,"['champion_83', 'TOP', 'tier_BRONZE', 'rank_IV', 'mastery_11']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_III', 'mastery_6']","['champion_3', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_21', 'BOTTOM', 'tier_IRON', 'rank_II', 'mastery_9']","['champion_25', 'UTILITY', 'tier_SILVER', 'rank_IV', 'mastery_3']","['champion_36', 'TOP', 'tier_BRONZE', 'rank_IV', 'mastery_4']","['champion_203', 'JUNGLE', 'tier_SILVER', 'rank_IV', 'mastery_6']","['champion_910', 'MIDDLE', 'tier_IRON', 'rank_IV', 'mastery_3']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_11']","['champion_147', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_11']",1
EUW1_7266803258,"['champion_876', '', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_74', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_53', '', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_62', '', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_15', '', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_44', '', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_61', '', 'tier_SILVER', 'rank_IV', 'mastery_4']","['champion_240', '', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_63', '', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_21', '', 'UNRANKED', 'UNRANKED', 'mastery_3']",0
EUW1_7266803257,"['champion_7', '', 'tier_SILVER', 'rank_I', 'mastery_8']","['champion_555', '', 'tier_SILVER', 'rank_III', 'mastery_6']","['champion_18', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_221', '', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_245', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_50', '', 'tier_BRONZE', 'rank_II', 'mastery_5']","['champion_40', '', 'UNRANKED', 'UNRANKED', 'mastery_10']","['champion_412', '', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_163', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_112', '', 'tier_BRONZE', 'rank_IV', 'mastery_2']",0
EUW1_7266803252,"['champion_25', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_89', '', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_245', '', 'UNRANKED', 'UNRANKED', 'mastery_7']","['champion_114', '', 'UNRANKED', 'UNRANKED', 'mastery_7']","['champion_82', '', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_412', '', 'tier_SILVER', 'rank_I', 'mastery_9']","['champion_61', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_147', '', 'tier_SILVER', 'rank_III', 'mastery_5']","['champion_107', '', 'UNRANKED', 'UNRANKED', 'mastery_8']","['champion_29', '', 'tier_IRON', 'rank_II', 'mastery_6']",1
EUW1_7266803250,"['champion_233', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_106', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_711', 'MIDDLE', 'tier_EMERALD', 'rank_IV', 'mastery_25']","['champion_42', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_89', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_36', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_254', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_245', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_201', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803248,"['champion_122', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_85', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_145', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_350', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_32', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_67', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_14', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_134', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_127', '', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803245,"['champion_98', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_30', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_517', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_147', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_875', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_24', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_63', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_202', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_126', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803244,"['champion_82', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_72', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_26', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_875', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_134', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_67', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_147', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803243,"['champion_2', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_523', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_25', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_82', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_254', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_45', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_236', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_267', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803242,"['champion_98', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_56', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_90', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_143', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_122', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_72', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_61', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_145', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803241,"['champion_19', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_102', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_82', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_523', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_117', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_777', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_56', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_99', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_29', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7266803238,"['champion_82', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_4', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_157', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_3', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_516', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_11', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_134', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_42', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7266803236,"['champion_136', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_233', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_134', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_28']","['champion_81', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_17']","['champion_350', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_13']","['champion_82', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_254', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_99', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_901', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_2']",1
EUW1_7266803235,"['champion_15', '', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_7', '', 'UNRANKED', 'UNRANKED', 'mastery_7']","['champion_113', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_99', '', 'UNRANKED', 'UNRANKED', 'mastery_10']","['champion_4', '', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_9', '', 'UNRANKED', 'UNRANKED', 'mastery_7']","['champion_136', '', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_92', '', 'UNRANKED', 'UNRANKED', 'mastery_6']","['champion_121', '', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_902', '', 'tier_GOLD', 'rank_IV', 'mastery_4']",0
